Mod:Item:MetaData, Localized Name
draconicadditions:chaos_liquefier, Chaos Liquefier
draconicadditions:capacitor_supplier, Capacitor Supplier
draconicadditions:chaotic_staff_of_power, Chaotic Staff of Power
draconicadditions:chaotic_bow, Chaotic Bow
draconicadditions:chaos_container, Chaos Container
draconicadditions:portable_wired_charger:0, Portable Wired Basic Charger
draconicadditions:portable_wired_charger:1, Portable Wired Wyvern Charger
draconicadditions:portable_wired_charger:2, Portable Wired Draconic Charger
draconicadditions:portable_wired_charger:3, Portable Wired Chaotic Charger
draconicadditions:portable_wired_discharger:0, Portable Wired Basic Discharger
draconicadditions:portable_wired_discharger:1, Portable Wired Wyvern Discharger
draconicadditions:portable_wired_discharger:2, Portable Wired Draconic Discharger
draconicadditions:portable_wired_discharger:3, Portable Wired Chaotic Discharger
draconicadditions:infused_potato_helm, Infused Potato Helmet
draconicadditions:infused_potato_chest, Infused Potato Chestplate
draconicadditions:infused_potato_legs, Infused Potato Leggings
draconicadditions:infused_potato_boots, Infused Potato Boots
draconicadditions:potato_helm, Energized Potato Helmet
draconicadditions:potato_chest, Energized Potato Chestplate
draconicadditions:potato_legs, Energized Potato Leggings
draconicadditions:potato_boots, Energized Potato Boots
draconicadditions:hermal_helm, Hermal Infused Helmet
draconicadditions:hermal_chest, Hermal Infused Chestplate
draconicadditions:hermal_legs, Hermal Infused Leggings
draconicadditions:hermal_boots, Hermal Infused Boots
draconicadditions:chaotic_helm, Chaotic Helmet
draconicadditions:chaotic_chest, Chaotic Chestplate
draconicadditions:chaotic_legs, Chaotic Leggings
draconicadditions:chaotic_boots, Chaotic Boots
draconicadditions:basic_shield_necklace, Basic Necklace of Shielding
draconicadditions:wyvern_shield_necklace, Wyvern Necklace of Shielding
draconicadditions:draconic_shield_necklace, Draconic Necklace of Shielding
draconicadditions:overload_belt, Draconic Belt of Overloading
draconicadditions:vampiric_shirt, Draconic Undershirt of Self-Siphoning
draconicadditions:inertia_cancel_ring, Ring of Inertia Cancellation
draconicadditions:chaos_crystal_stable, Semi-Stable Chaos Crystal
opencomputers:adapter:0, Adapter
opencomputers:assembler:0, Electronics Assembler
opencomputers:cable:0, Cable
opencomputers:capacitor:0, Capacitor
opencomputers:case1:0, Computer Case (Tier 1)
opencomputers:case3:0, Computer Case (Tier 3)
opencomputers:case2:0, Computer Case (Tier 2)
opencomputers:chameliumblock:0, Block of Chamelium
opencomputers:charger:0, Charger
opencomputers:disassembler:0, Disassembler
opencomputers:diskdrive:0, Disk Drive
opencomputers:geolyzer:0, Geolyzer
opencomputers:hologram1:0, Hologram Projector (Tier 1)
opencomputers:hologram2:0, Hologram Projector (Tier 2)
opencomputers:keyboard:0, Keyboard
opencomputers:motionsensor:0, Motion Sensor
opencomputers:powerconverter:0, Power Converter
opencomputers:powerdistributor:0, Power Distributor
opencomputers:printer:0, 3D Printer
opencomputers:raid:0, Raid
opencomputers:redstone:0, Redstone I/O
opencomputers:relay:0, Relay
opencomputers:screen1:0, Screen (Tier 1)
opencomputers:screen3:0, Screen (Tier 3)
opencomputers:screen2:0, Screen (Tier 2)
opencomputers:rack:0, Rack
opencomputers:waypoint:0, Waypoint
opencomputers:casecreative:0, Computer Case (Creative)
opencomputers:microcontroller:0, Microcontroller
opencomputers:print:0, 3D Print
opencomputers:robotafterimage:0, Robot
opencomputers:robot:0, robot.name
opencomputers:endstone:0, End Stone
opencomputers:netsplitter:0, Net Splitter
opencomputers:transposer:0, Transposer
opencomputers:carpetedcapacitor:0, Carpeted Capacitor
opencomputers:material:1, Grog
opencomputers:material:10, Arithmetic Logic Unit (ALU)
opencomputers:material:15, Arrow Keys
opencomputers:material:14, Button Group
opencomputers:material:5, Card Base
opencomputers:material:28, Chamelium
opencomputers:material:3, Circuit Board
opencomputers:material:11, Control Unit (CU)
opencomputers:material:0, Cutting Wire
opencomputers:material:29, Diamond Chip
opencomputers:material:12, Disk Platter
opencomputers:material:23, Drone Case (Tier 1)
opencomputers:material:24, Drone Case (Tier 2)
opencomputers:material:25, Drone Case (Creative)
opencomputers:material:27, Ink Cartridge
opencomputers:material:26, Ink Cartridge (Empty)
opencomputers:material:13, Interweb
opencomputers:material:7, Microchip (Tier 1)
opencomputers:material:8, Microchip (Tier 2)
opencomputers:material:9, Microchip (Tier 3)
opencomputers:material:20, Microcontroller Case (Tier 1)
opencomputers:material:21, Microcontroller Case (Tier 2)
opencomputers:material:22, Microcontroller Case (Creative)
opencomputers:material:16, Numeric Keypad
opencomputers:material:4, Printed Circuit Board (PCB)
opencomputers:material:2, Raw Circuit Board
opencomputers:material:17, Tablet Case (Tier 1)
opencomputers:material:18, Tablet Case (Tier 2)
opencomputers:material:19, Tablet Case (Creative)
opencomputers:material:6, Transistor
opencomputers:tool:0, Analyzer
opencomputers:tool:1, Network Debugger
opencomputers:tool:4, OpenComputers Manual
opencomputers:tool:5, Nanomachines
opencomputers:tool:2, Remote Terminal
opencomputers:tool:3, Texture Picker
opencomputers:wrench, Scrench
opencomputers:hoverboots, Hover Boots
opencomputers:component:16, Accelerated Processing Unit (APU) (Tier 2)
opencomputers:component:17, Accelerated Processing Unit (APU) (Tier 3)
opencomputers:component:18, Accelerated Processing Unit (APU) (Creative)
opencomputers:component:3, Component Bus (Tier 1)
opencomputers:component:4, Component Bus (Tier 2)
opencomputers:component:5, Component Bus (Tier 3)
opencomputers:component:0, Central Processing Unit (CPU) (Tier 1)
opencomputers:component:1, Central Processing Unit (CPU) (Tier 2)
opencomputers:component:2, Central Processing Unit (CPU) (Tier 3)
opencomputers:component:20, Disk Drive
opencomputers:component:6, Memory (Tier 1)
opencomputers:component:7, Memory (Tier 1.5)
opencomputers:component:8, Memory (Tier 2)
opencomputers:component:9, Memory (Tier 2.5)
opencomputers:component:10, Memory (Tier 3)
opencomputers:component:11, Memory (Tier 3.5)
opencomputers:component:13, Server (Tier 1)
opencomputers:component:14, Server (Tier 2)
opencomputers:component:15, Server (Tier 3)
opencomputers:component:12, Server (Creative)
opencomputers:component:19, Terminal Server
opencomputers:card:10, Data Card (Tier 1)
opencomputers:card:11, Data Card (Tier 2)
opencomputers:card:12, Data Card (Tier 3)
opencomputers:card:0, Debug Card
opencomputers:card:1, Graphics Card (Tier 1)
opencomputers:card:2, Graphics Card (Tier 2)
opencomputers:card:3, Graphics Card (Tier 3)
opencomputers:card:8, Internet Card
opencomputers:card:9, Linked Card
opencomputers:card:6, Network Card
opencomputers:card:4, Redstone Card (Tier 1)
opencomputers:card:7, Wireless Network Card (Tier 2)
opencomputers:upgrade:32, Component Bus (Creative)
opencomputers:upgrade:0, Angel Upgrade
opencomputers:upgrade:1, Battery Upgrade (Tier 1)
opencomputers:upgrade:2, Battery Upgrade (Tier 2)
opencomputers:upgrade:3, Battery Upgrade (Tier 3)
opencomputers:upgrade:4, Chunkloader Upgrade
opencomputers:upgrade:5, Card Container (Tier 1)
opencomputers:upgrade:6, Card Container (Tier 2)
opencomputers:upgrade:7, Card Container (Tier 3)
opencomputers:upgrade:8, Upgrade Container (Tier 1)
opencomputers:upgrade:9, Upgrade Container (Tier 2)
opencomputers:upgrade:10, Upgrade Container (Tier 3)
opencomputers:upgrade:11, Crafting Upgrade
opencomputers:upgrade:12, Database Upgrade (Tier 1)
opencomputers:upgrade:13, Database Upgrade (Tier 2)
opencomputers:upgrade:14, Database Upgrade (Tier 3)
opencomputers:upgrade:15, Experience Upgrade
opencomputers:upgrade:16, Generator Upgrade
opencomputers:upgrade:27, Hover Upgrade (Tier 1)
opencomputers:upgrade:28, Hover Upgrade (Tier 2)
opencomputers:upgrade:17, Inventory Upgrade
opencomputers:upgrade:18, Inventory Controller Upgrade
opencomputers:upgrade:26, Leash Upgrade
opencomputers:upgrade:30, MFU
opencomputers:upgrade:19, Navigation Upgrade
opencomputers:upgrade:20, Piston Upgrade
opencomputers:upgrade:21, Sign I/O Upgrade
opencomputers:upgrade:22, Solar Generator Upgrade
opencomputers:upgrade:33, Sticky Piston Upgrade
opencomputers:upgrade:23, Tank Upgrade
opencomputers:upgrade:24, Tank Controller Upgrade
opencomputers:upgrade:25, Tractor Beam Upgrade
opencomputers:upgrade:29, Trading Upgrade
opencomputers:upgrade:31, Wireless Network Card (Tier 1)
opencomputers:storage:0, EEPROM
opencomputers:storage:1, Floppy Disk
opencomputers:storage:2, Hard Disk Drive (Tier 1) (1MB)
opencomputers:storage:3, Hard Disk Drive (Tier 2) (2MB)
opencomputers:storage:4, Hard Disk Drive (Tier 3) (4MB)
opencomputers:misc:1, Crecopter
opencomputers:misc:0, Microcontroller
opencomputers:misc:0, Creatix
opencomputers:misc:0, Tablet
opencomputers:misc:0, Hover Boots
opencomputers:misc:0, EEPROM (Lua BIOS)
microblockcbe:saw_stone, Stone Saw
microblockcbe:saw_iron, Iron Saw
microblockcbe:saw_diamond, Diamond Saw
microblockcbe:stone_rod, Stone Rod
gendustry:mutagen, Mutagen
gendustry:liquiddna, Liquid DNA
gendustry:protein, Protein
gendustry:labware, Genetics Labware
gendustry:waste, Genetic Waste
gendustry:gene_sample_blank, Blank Gene Sample
gendustry:gene_sample, %s Sample - %s
gendustry:gene_template, Genetic Template
gendustry:apiary.upgrade:17, Plains Emulation Upgrade
gendustry:apiary.upgrade:11, Light Upgrade
gendustry:apiary.upgrade:2, Flowering Upgrade
gendustry:apiary.upgrade:20, Winter Emulation Upgrade
gendustry:apiary.upgrade:5, Dryer Upgrade
gendustry:apiary.upgrade:14, Automation Upgrade
gendustry:apiary.upgrade:4, Humidifier Upgrade
gendustry:apiary.upgrade:13, Hell Emulation Upgrade
gendustry:apiary.upgrade:22, Pollen Scrubber Upgrade
gendustry:apiary.upgrade:16, Desert Emulation Upgrade
gendustry:apiary.upgrade:7, Cooler Upgrade
gendustry:apiary.upgrade:1, Lifespan Upgrade
gendustry:apiary.upgrade:10, Seal Upgrade
gendustry:apiary.upgrade:19, Genetic Stabilizer Upgrade
gendustry:apiary.upgrade:18, Jungle Emulation Upgrade
gendustry:apiary.upgrade:3, Territory Upgrade
gendustry:apiary.upgrade:21, Ocean Emulation Upgrade
gendustry:apiary.upgrade:12, Open Sky Upgrade
gendustry:apiary.upgrade:6, Heater Upgrade
gendustry:apiary.upgrade:15, Sieve Upgrade
gendustry:apiary.upgrade:0, Production Upgrade
gendustry:industrial_grafter, Industrial Grafter
gendustry:industrial_scoop, Scooporator MX200 Turbo
gendustry:honey_comb:10, Black Colored Comb
gendustry:honey_comb:24, Orange Colored Comb
gendustry:honey_comb:25, White Colored Comb
gendustry:honey_comb:14, Blue Colored Comb
gendustry:honey_comb:20, Lime Colored Comb
gendustry:honey_comb:21, Yellow Colored Comb
gendustry:honey_comb:13, Brown Colored Comb
gendustry:honey_comb:17, Light Gray Colored Comb
gendustry:honey_comb:22, Light Blue Colored Comb
gendustry:honey_comb:12, Green Colored Comb
gendustry:honey_comb:18, Gray Colored Comb
gendustry:honey_comb:16, Cyan Colored Comb
gendustry:honey_comb:11, Red Colored Comb
gendustry:honey_comb:23, Magenta Colored Comb
gendustry:honey_comb:19, Pink Colored Comb
gendustry:honey_comb:15, Purple Colored Comb
gendustry:honey_drop:10, Black Colored Honey Drop
gendustry:honey_drop:24, Orange Colored Honey Drop
gendustry:honey_drop:25, White Colored Honey Drop
gendustry:honey_drop:14, Blue Colored Honey Drop
gendustry:honey_drop:20, Lime Colored Honey Drop
gendustry:honey_drop:21, Yellow Colored Honey Drop
gendustry:honey_drop:13, Brown Colored Honey Drop
gendustry:honey_drop:17, Light Gray Colored Honey Drop
gendustry:honey_drop:22, Light Blue Colored Honey Drop
gendustry:honey_drop:12, Green Colored Honey Drop
gendustry:honey_drop:18, Gray Colored Honey Drop
gendustry:honey_drop:16, Cyan Colored Honey Drop
gendustry:honey_drop:11, Red Colored Honey Drop
gendustry:honey_drop:23, Magenta Colored Honey Drop
gendustry:honey_drop:19, Pink Colored Honey Drop
gendustry:honey_drop:15, Purple Colored Honey Drop
gendustry:mutagen_tank, Mutagen Tank
gendustry:bee_receptacle, Bee Receptacle
gendustry:power_module, Power Module
gendustry:genetics_processor, Genetics Processor
gendustry:env_processor, Environmental Processor
gendustry:upgrade_frame, Upgrade Frame
gendustry:climate_module, Climate Control Module
gendustry:pollen_kit, Pollen Collection Kit
gendustry:hive_spawn_debugger, Hive Spawning Debugger
gendustry:eject_cover, Item Eject Cover
gendustry:import_cover, Item Import Cover
gendustry:error_sensor_cover, Error Sensor Cover
gendustry:mutagen_producer, Mutagen Producer
gendustry:mutatron, Mutatron
gendustry:industrial_apiary, Industrial Apiary
gendustry:imprinter, Genetic Imprinter
gendustry:sampler, Genetic Sampler
gendustry:mutatron_advanced, Advanced mutatron
gendustry:liquifier, Protein Liquifier
gendustry:extractor, DNA Extractor
gendustry:transposer, Genetic Transposer
gendustry:replicator, Genetic Replicator
lootgames:dungeon_bricks:0, Dungeon Wall
lootgames:dungeon_bricks:1, Dungeon Ceiling
lootgames:dungeon_bricks:2, Dungeon Floor
lootgames:dungeon_bricks:3, Cracked Dungeon Wall
lootgames:dungeon_bricks:4, Cracked Dungeon Ceiling
lootgames:dungeon_bricks:5, Cracked Dungeon Floor
lootgames:dungeon_bricks:6, Shielded Dungeon Floor
lootgames:dungeon_lamp:0, Dungeon Lamp
lootgames:dungeon_lamp:1, Broken Dungeon Lamp
lootgames:puzzle_master, Puzzle Master
lootgames:gol_master, Game of Light
lootgames:ms_activator, Minesweeper
packagedauto:packager, Packager
packagedauto:encoder, Package Recipe Encoder
packagedauto:unpackager, Unpackager
packagedauto:packager_extension, Packager Extension
packagedauto:distributor, Positioned Package Distributor
packagedauto:recipe_holder, Package Recipe Holder
packagedauto:distributor_marker, Distributor Marker
packagedauto:package, Recipe Package
packagedauto:package_component, Packaging Component
packagedauto:me_package_component, ME Packaging Component
packagedavaritia:extreme_crafter, Extreme Package Crafter
packageddraconic:fusion_crafter, Fusion Package Crafter
packageddraconic:marked_basic_injector, Marked Basic Fusion Crafting Injector
packageddraconic:marked_wyvern_injector, Marked Wyvern Fusion Crafting Injector
packageddraconic:marked_draconic_injector, Marked Draconic Fusion Crafting Injector
packageddraconic:marked_chaotic_injector, Marked Chaotic Fusion Crafting Injector
packagedthaumic:reinforced_porous_stone, Reinforced Porous Stone
packagedthaumic:virial_chamber, Virial Chamber
packagedthaumic:clathrate_essence_former, Essentia Clathrate Former
packagedthaumic:arcane_crafter, Arcane Package Crafter
packagedthaumic:virial_arcane_crafter, Virial Arcane Package Crafter
packagedthaumic:crucible_crafter, Package Thaumatorium
packagedthaumic:infusion_crafter, Package Runic Matrix
packagedthaumic:marked_arcane_pedestal, Marked Arcane Pedestal
packagedthaumic:marked_ancient_pedestal, Marked Ancient Pedestal
packagedthaumic:marked_eldritch_pedestal, Marked Eldritch Pedestal
packagedthaumic:virial_recharge_pedestal, Virial Recharge Pedestal
packagedthaumic:clathrate_essence_materializer, Essentia Clathrate Materializer
packagedthaumic:thaumic_package_component, Thaumic Packaging Component
packagedthaumic:porous_stone_plate, Porous Stone Plate
packagedthaumic:clathrate_essence, %s Essentia Clathrate
projectred-core:resource_item:0, Circuit Plate
projectred-core:resource_item:1, Conductive Plate
projectred-core:resource_item:2, Wired Plate
projectred-core:resource_item:3, Bundled Plate
projectred-core:resource_item:4, Platformed Plate
projectred-core:resource_item:10, Anode
projectred-core:resource_item:11, Cathode
projectred-core:resource_item:12, Pointer
projectred-core:resource_item:20, Silicon Chip
projectred-core:resource_item:21, Energized Silicon Chip
projectred-core:resource_item:100, Copper Ingot
projectred-core:resource_item:101, Tin Ingot
projectred-core:resource_item:102, Silver Ingot
projectred-core:resource_item:103, Red Alloy Ingot
projectred-core:resource_item:104, Electrotine Alloy Ingot
projectred-core:resource_item:105, Electrotine
projectred-core:resource_item:200, Ruby
projectred-core:resource_item:201, Sapphire
projectred-core:resource_item:202, Peridot
projectred-core:resource_item:250, Sandy Coal Compound
projectred-core:resource_item:251, Red Iron Compound
projectred-core:resource_item:252, Electrotine Iron Compound
projectred-core:resource_item:300, Silicon Boule
projectred-core:resource_item:301, Silicon
projectred-core:resource_item:310, Red Silicon Compound
projectred-core:resource_item:311, Glowing Silicon Compound
projectred-core:resource_item:312, Electrotine Silicon Compound
projectred-core:resource_item:320, Infused Silicon
projectred-core:resource_item:341, Energized Silicon
projectred-core:resource_item:342, Electro Silicon
projectred-core:resource_item:400, Copper Coil
projectred-core:resource_item:401, Iron Coil
projectred-core:resource_item:402, Gold Coil
projectred-core:resource_item:410, Motor
projectred-core:resource_item:420, Woven Cloth
projectred-core:resource_item:421, Sail
projectred-core:resource_item:500, White Illumar
projectred-core:resource_item:501, Orange Illumar
projectred-core:resource_item:502, Magenta Illumar
projectred-core:resource_item:503, Light Blue Illumar
projectred-core:resource_item:504, Yellow Illumar
projectred-core:resource_item:505, Lime Illumar
projectred-core:resource_item:506, Pink Illumar
projectred-core:resource_item:507, Grey Illumar
projectred-core:resource_item:508, Light Grey Illumar
projectred-core:resource_item:509, Cyan Illumar
projectred-core:resource_item:510, Purple Illumar
projectred-core:resource_item:511, Blue Illumar
projectred-core:resource_item:512, Brown Illumar
projectred-core:resource_item:513, Green Illumar
projectred-core:resource_item:514, Red Illumar
projectred-core:resource_item:515, Black Illumar
projectred-core:resource_item:600, Null-Logic Routing Chip
projectred-core:drawplate, Draw Plate
projectred-core:screwdriver, Screwdriver
projectred-core:multimeter, Multimeter
plustic:alumitenugget, Alumite Nugget
plustic:alumiteingot, Alumite Ingot
plustic:alumiteblock, Alumite Block
plustic:plustic.molten_alumite, fluid.al.name
plustic:plustic.molten_terrasteel, fluid.terra.name
plustic:plustic.molten_elementium, fluid.tconevo.eleme.name
plustic:plustic.molten_manasteel, fluid.mana.name
plustic:plustic.molten_mirion, Molten Mirion
plustic:plustic.molten_infinity, fluid.inf.name
plustic:plustic.molten_desh, Molten Desh
plustic:plustic.molten_titanium, fluid.tit.name
plustic:plustic.molten_thaumium, fluid.tha.name
projectred-integration:gate:0, OR Gate
projectred-integration:gate:1, NOR Gate
projectred-integration:gate:2, NOT Gate
projectred-integration:gate:3, AND Gate
projectred-integration:gate:4, NAND Gate
projectred-integration:gate:5, XOR Gate
projectred-integration:gate:6, XNOR Gate
projectred-integration:gate:7, Buffer Gate
projectred-integration:gate:8, Multiplexer
projectred-integration:gate:9, Pulse Former
projectred-integration:gate:10, Repeater
projectred-integration:gate:11, Randomizer
projectred-integration:gate:12, RS Latch
projectred-integration:gate:13, Toggle Latch
projectred-integration:gate:14, Transparent Latch
projectred-integration:gate:15, Light Sensor
projectred-integration:gate:16, Rain Sensor
projectred-integration:gate:17, Timer
projectred-integration:gate:18, Sequencer
projectred-integration:gate:19, Counter
projectred-integration:gate:20, State Cell
projectred-integration:gate:21, Synchronizer
projectred-integration:gate:22, Bus Transceiver
projectred-integration:gate:23, Null Cell
